Document No,Document Date,PO No,SO No,Storage Location,Model,Unit Type,HP,Serial Number
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005782
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005783
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005784
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005798
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005799
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005800
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005801
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005802
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005804
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005805
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005889
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005891
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006047
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006113
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006433
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006465
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006466
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006467
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006468
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006469
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006470
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006471
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006472
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006531
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006534
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006536
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006972
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006973
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006974
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006978
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006979
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007052
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007053
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007054
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007055
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007056
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007057
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007058
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007059
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007084
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007089
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007116
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007117
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007118
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007121
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007122
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007123
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007130
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007432
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007433
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007444
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007446
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007447
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007448
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007449
8010370977,03/19/2026,672,1010266996,MVC DavaoTG,RZFC100BXVM,outdoor,4.0HP,K009215
8010372651,03/27/2026,675,1010268825,MVC ButuanTG,FVFC71BXVA,indoor,3.0HP,K000802
8010372651,03/27/2026,675,1010268825,MVC ButuanTG,RZFC71BXVM,outdoor,3.0HP,K002173
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K015650
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016287
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016327
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016334
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016343
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016372
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016386
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016387
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016391
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016392
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016400
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K016404
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K017982
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K017991
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K017995
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K017999
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018001
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018002
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018003
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018004
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018007
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018008
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018009
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018011
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K018701
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017715
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017718
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017720
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017721
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017723
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017725
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017726
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017727
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017728
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K017730
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018246
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018326
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018352
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018364
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018370
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018373
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018382
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018383
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018386
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018387
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018390
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018392
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018394
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018397
8010372653,03/27/2026,670,1010266298,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K018401
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K012971
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K012979
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013014
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013090
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013096
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013208
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013210
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013213
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013223
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013231
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013235
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013261
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013262
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013265
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013267
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013270
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013271
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013272
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013275
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013278
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002892
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002894
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002902
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002904
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002907
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002908
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002919
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K002940
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K003161
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKE50AVA,indoor,2.0HP,K003162
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKQ71CVAF,indoor,3.0HP,K003242
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKQ71CVAF,indoor,3.0HP,K003262
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKQ71CVAF,indoor,3.0HP,K003552
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKQ71CVAF,indoor,3.0HP,K003557
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKQ71CVAF,indoor,3.0HP,K003585
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,FTKZ71WVM,indoor,3.0HP,E001464
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K012736
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K012743
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K013149
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015332
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015338
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015345
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015350
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015503
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015513
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015543
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015544
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015546
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015548
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015549
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015551
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015553
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015560
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015723
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015756
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K016030
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000107
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000132
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000221
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000233
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000455
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000510
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000512
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000513
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000522
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKE50AVA,outdoor,2.0HP,K000525
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKQ71CVA,outdoor,3.0HP,K003118
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKQ71CVA,outdoor,3.0HP,K003123
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKQ71CVA,outdoor,3.0HP,K003136
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKQ71CVA,outdoor,3.0HP,K004000
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKQ71CVA,outdoor,3.0HP,K005442
8010374055,03/31/2026,682,1010269997,MVC DavaoTG,RKZ71WVM,outdoor,3.0HP,E001487
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006804
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006805
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006809
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006811
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006813
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K007182
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K007191
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K007246
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K007251
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K007253
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005409
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005624
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005625
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005626
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005880
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K005885
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006196
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006202
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006245
8010375962,04/15/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006246
8010376536,04/17/2026,686,1010272133,MVC DavaoTG,FTKZ25WVM,indoor,1.0HP,E002451
8010376536,04/17/2026,686,1010272133,MVC DavaoTG,FTKZ35WVM,indoor,1.5HP,E003130
8010376536,04/17/2026,686,1010272133,MVC DavaoTG,RKZ25WVM,outdoor,1.0HP,E002415
8010376536,04/17/2026,686,1010272133,MVC DavaoTG,RKZ35WVM,outdoor,1.5HP,E003714
8010376925,04/18/2026,688,1010272411,MVC DavaoTG,FTKZ35WVM,indoor,1.5HP,E003490
8010376925,04/18/2026,688,1010272411,MVC DavaoTG,FTKZ35WVM,indoor,1.5HP,E003491
8010376925,04/18/2026,688,1010272411,MVC DavaoTG,RKZ35WVM,outdoor,1.5HP,E003715
8010376925,04/18/2026,688,1010272411,MVC DavaoTG,RKZ35WVM,outdoor,1.5HP,E003723
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001209
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001217
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001231
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001232
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001233
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001240
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001242
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001271
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001280
