Document No,Document Date,PO No,SO No,Storage Location,Model,Unit Type,HP,Serial Number
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001289
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001291
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001294
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001298
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001303
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001308
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001312
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K001313
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K002695
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF50GVAF,indoor,2.0HP,K002699
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K004414
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006172
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006185
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006207
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006230
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006231
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006234
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006241
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006243
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006244
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006246
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006249
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006251
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,FTKF60GVAF,indoor,2.5HP,K006252
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K000991
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001018
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001019
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001020
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001021
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001055
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001081
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001082
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001304
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001306
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001778
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001782
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001789
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001790
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001792
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001794
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K001795
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K002384
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF50GVA,outdoor,2.0HP,K002387
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K004906
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006783
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006788
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006789
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006790
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006818
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006820
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K006822
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007451
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007452
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007455
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007458
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007467
8010379222,04/30/2026,672,1010266996,MVC DavaoTG,RKF60GVA,outdoor,2.5HP,K007470
8010379355,04/30/2026,679,1010270042,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K000767
8010379355,04/30/2026,679,1010270042,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K000771
8010379355,04/30/2026,679,1010270042,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K000816
8010379355,04/30/2026,679,1010270042,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001055
8010379355,04/30/2026,679,1010270042,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001061
8010379355,04/30/2026,679,1010270042,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001089
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001696
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001697
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001698
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001700
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001701
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001703
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001705
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001706
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001707
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001708
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001731
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001732
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001733
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001734
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,FTKF71GVAF,indoor,3.0HP,K001742
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001719
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001721
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001727
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001729
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001733
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001739
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001746
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001752
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001754
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001755
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001762
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001763
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001897
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001898
8010379512,04/30/2026,680,1010270036,MVC DavaoTG,RKF71GVA,outdoor,3.0HP,K001902
8010379785,05/01/2026,678,1010270059,MVC DavaoTG,FVFC140BXVA,indoor,6.0HP,K005260
8010379785,05/01/2026,678,1010270059,MVC DavaoTG,RZFC140BXVM,outdoor,6.0HP,K009105
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011638
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011983
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011985
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012039
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012040
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012046
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012050
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012134
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012148
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012228
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011692
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011701
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011758
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011766
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011773
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011824
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011861
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011869
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011952
8010382362,05/13/2026,693,1010276503,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K012013
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,FTKE20AVA,indoor,0.8HP,K005283
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,FTKE20AVA,indoor,0.8HP,K005501
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010905
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013551
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K013557
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,RKE20AVA,outdoor,0.8HP,K005089
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,RKE20AVA,outdoor,0.8HP,K005314
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015649
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015663
8010382505,05/13/2026,694,1010276597,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015701
8010382514,05/13/2026,672,1010266996,MVC DavaoTG,FVFC100BXVA,indoor,4.0HP,K005167
8010382514,05/13/2026,672,1010266996,MVC DavaoTG,RZFC100BXVM,outdoor,4.0HP,K009009
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K009541
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010663
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010673
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010801
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010822
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010886
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010889
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010890
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010894
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010895
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010901
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010903
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010944
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010950
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010956
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K010972
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K012564
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K012565
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K012566
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE25AVA,indoor,1.0HP,K012592
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011624
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011631
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011632
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011637
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011933
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011939
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011989
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011993
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K011997
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012033
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012047
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012052
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012061
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012120
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012121
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012123
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012128
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012133
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012143
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,FTKE35AVA,indoor,1.5HP,K012149
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015510
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015520
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015529
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015532
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015537
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015539
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015566
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015571
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015593
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015598
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015599
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015613
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015633
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015637
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015643
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015672
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015677
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015678
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015679
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE25AVA,outdoor,1.0HP,K015683
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011670
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011673
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011678
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011685
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011686
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011688
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011689
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011705
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011712
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011771
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011775
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011851
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011856
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K011871
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K012028
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K013745
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K013750
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K013751
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K013753
8010383765,05/19/2026,698,1010277583,MVC DavaoTG,RKE35AVA,outdoor,1.5HP,K013754
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,FTKZ25WVM,indoor,1.0HP,E002549
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,FTKZ25WVM,indoor,1.0HP,E002581
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,FTKZ35WVM,indoor,1.5HP,E003469
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,FTKZ50WVM,indoor,2.0HP,E002496
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,FTKZ60WVM,indoor,2.5HP,E001932
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,RKZ25WVM,outdoor,1.0HP,E002499
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,RKZ25WVM,outdoor,1.0HP,E002549
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,RKZ35WVM,outdoor,1.5HP,E003670
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,RKZ50WVM,outdoor,2.0HP,E002543
8010383798,05/19/2026,697,1010277409,MVC DavaoTG,RKZ60WVM,outdoor,2.5HP,E001949
